timestamp,cpu_percent,process_cpu_percent,memory_rss_mb
1779990637.7876236,0.5,1.0,88.3984375
1779990638.788765,2.8,0.0,88.3984375
1779990639.789768,1.5,0.0,88.3984375
1779990640.7910535,2.2,0.0,88.3984375
1779990641.7919939,0.8,0.0,88.3984375
1779990642.7934456,2.2,0.0,88.3984375
1779990643.7940469,3.8,0.0,88.3984375
1779990644.795014,3.7,0.0,88.3984375
1779990645.7954473,13.1,0.0,88.3984375
1779990646.7498758,6.1,1.0,88.3984375
1779990647.7507355,2.7,0.0,88.3984375
1779990648.7518244,2.7,0.0,88.3984375
1779990649.7525315,1.4,0.0,88.3984375
1779990650.7529655,3.3,0.0,88.3984375
1779990651.7534115,0.8,0.0,88.3984375
1779990652.754001,5.5,0.0,88.3984375
1779990653.757078,13.6,0.0,88.3984375
1779990654.7579775,3.2,1.0,88.3984375
1779990655.7585077,7.1,0.0,88.3984375
